image_path,type,danger,action,split,image_id,caption,target
D:\code\final_asmt\data_image\iraq_iran_earthquake\13_11_2017\930000308033507328_0.jpg,earthquake,High,Rapid search-and-rescue and medical triage,train,930000308033507328_0,,Type: earthquake | Danger: High | Action: Rapid search-and-rescue and medical triage.
D:\code\final_asmt\data_image\hurricane_irma\19_9_2017\910196696830889984_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,910196696830889984_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\20_9_2017\910579258300518402_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,910579258300518402_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\19_9_2017\910113192893968384_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,910113192893968384_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\18_9_2017\909824153087352832_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909824153087352832_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\28_9_2017\913539037515911169_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,913539037515911169_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\1_10_2017\914580740175745024_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,914580740175745024_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\17_9_2017\909447872625598464_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909447872625598464_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\10_9_2017\906927897918820352_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,906927897918820352_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\18_9_2017\909718642656468992_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909718642656468992_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\7_9_2017\905658169187221504_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,905658169187221504_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\18_9_2017\909797249781239810_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909797249781239810_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\27_9_2017\913099719941017600_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,913099719941017600_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\7_9_2017\905711708609634306_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,905711708609634306_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\3_10_2017\915287841722261504_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,915287841722261504_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\17_9_2017\909424491427778560_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909424491427778560_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\18_9_2017\909832523621965824_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909832523621965824_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\18_9_2017\909738203019644930_2.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909738203019644930_2,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\18_9_2017\909760829746229249_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909760829746229249_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\18_9_2017\909904608386002944_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909904608386002944_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\3_10_2017\915153801765691393_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,915153801765691393_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\22_10_2017\922231317575684098_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,922231317575684098_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\19_9_2017\910126538296832002_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,910126538296832002_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\25_9_2017\912279169488293888_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,912279169488293888_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\6_10_2017\916104794288394240_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,916104794288394240_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\17_9_2017\909436630267760641_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909436630267760641_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\24_9_2017\911818109123747846_3.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,911818109123747846_3,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\19_9_2017\909952377595269123_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909952377595269123_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\27_9_2017\913093693502103552_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,913093693502103552_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\20_10_2017\921322589988978688_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,921322589988978688_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\7_9_2017\905685988428656640_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,905685988428656640_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\7_9_2017\905743998928740354_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,905743998928740354_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\18_9_2017\909702941044543488_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909702941044543488_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\19_9_2017\909960980960022528_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909960980960022528_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\7_9_2017\905681052537991168_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,905681052537991168_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\19_9_2017\909947668163526656_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909947668163526656_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\7_9_2017\905636822923051008_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,905636822923051008_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\19_9_2017\910198685685944321_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,910198685685944321_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\21_9_2017\910720476569391104_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,910720476569391104_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\22_10_2017\922210693352493056_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,922210693352493056_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\20_9_2017\910577290714771458_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,910577290714771458_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
